Summary
[Data Information]
Data is:,Measurement Data
613.0,0.2462
614.0,0.2479
615.0,0.2495
616.0,0.2510
617.0,0.2524
618.0,0.2538
619.0,0.2552
620.0,0.2566
621.0,0.2581
622.0,0.2597
623.0,0.2614
624.0,0.2634
625.0,0.2654
626.0,0.2677
627.0,0.2703
628.0,0.2728
629.0,0.2759
630.0,0.2791
631.0,0.2825
632.0,0.2860
633.0,0.2899
634.0,0.2938
635.0,0.2982
636.0,0.3028
637.0,0.3075
638.0,0.3125
639.0,0.3177
640.0,0.3229
641.0,0.3283
642.0,0.3338
643.0,0.3391
644.0,0.3447
645.0,0.3502
646.0,0.3554
647.0,0.3608
648.0,0.3657
649.0,0.3703
650.0,0.3747
651.0,0.3788
652.0,0.3824
653.0,0.3857
654.0,0.3886
655.0,0.3908
656.0,0.3929
657.0,0.3943
658.0,0.3953
659.0,0.3959
660.0,0.3959
661.0,0.3952
662.0,0.3938
663.0,0.3916
664.0,0.3887
665.0,0.3846
666.0,0.3794
667.0,0.3731
668.0,0.3657
669.0,0.3570
670.0,0.3472
671.0,0.3362
672.0,0.3241
673.0,0.3112
674.0,0.2969
675.0,0.2818
676.0,0.2664
677.0,0.2508
678.0,0.2348
679.0,0.2185
680.0,0.2021
681.0,0.1867
682.0,0.1713
683.0,0.1569
684.0,0.1432
685.0,0.1305
686.0,0.1187
687.0,0.1074
688.0,0.0970
689.0,0.0879
690.0,0.0796
691.0,0.0717
692.0,0.0648
693.0,0.0583
694.0,0.0526
695.0,0.0477
696.0,0.0427
697.0,0.0386
698.0,0.0349
699.0,0.0314
700.0,0.0284
701.0,0.0258
702.0,0.0232
703.0,0.0210
704.0,0.0191
705.0,0.0172
706.0,0.0156
707.0,0.0142
708.0,0.0128
709.0,0.0119
710.0,0.0108
711.0,0.0100
712.0,0.0091
713.0,0.0084
714.0,0.0076
715.0,0.0072
716.0,0.0065
717.0,0.0061
718.0,0.0058
719.0,0.0053
720.0,0.0049
721.0,0.0046
722.0,0.0044
723.0,0.0041
724.0,0.0038
725.0,0.0035
726.0,0.0034
727.0,0.0032
728.0,0.0028
729.0,0.0028
730.0,0.0027
731.0,0.0025
732.0,0.0023
733.0,0.0024
734.0,0.0021
735.0,0.0021
736.0,0.0018
737.0,0.0019
738.0,0.0018
739.0,0.0017
740.0,0.0018
741.0,0.0015
742.0,0.0016
743.0,0.0014
744.0,0.0013
745.0,0.0013
746.0,0.0012
747.0,0.0011
748.0,0.0012
749.0,0.0011
750.0,0.0010
751.0,0.0009
752.0,0.0009
753.0,0.0008
754.0,0.0008
755.0,0.0010
756.0,0.0007
757.0,0.0006
758.0,0.0007
759.0,0.0007
760.0,0.0007
761.0,0.0006
762.0,0.0005
763.0,0.0004
764.0,0.0005
765.0,0.0005
766.0,0.0003
767.0,0.0004
768.0,0.0004
769.0,0.0005
770.0,0.0004
771.0,0.0003
772.0,0.0003
773.0,0.0004
774.0,0.0002
775.0,0.0002
776.0,0.0003
777.0,0.0002
778.0,0.0002
779.0,0.0003
780.0,0.0001
781.0,0.0001
782.0,0.0002
783.0,0.0001
784.0,0.0001
785.0,0.0001
786.0,0.0000
787.0,0.0001
788.0,0.0001
789.0,0.0001
790.0,0.0001
791.0,-0.0001
792.0,0.0002
793.0,0.0001
794.0,0.0001
795.0,-0.0000
796.0,0.0001
797.0,0.0000
798.0,0.0001
799.0,0.0000
800.0,0.0000
