Summary
[Data Information]
Data is:,Measurement Data
654.0,0.1100
655.0,0.1070
656.0,0.1039
657.0,0.1007
658.0,0.0974
659.0,0.0940
660.0,0.0905
661.0,0.0870
662.0,0.0835
663.0,0.0800
664.0,0.0766
665.0,0.0732
666.0,0.0696
667.0,0.0663
668.0,0.0631
669.0,0.0599
670.0,0.0568
671.0,0.0537
672.0,0.0507
673.0,0.0480
674.0,0.0451
675.0,0.0424
676.0,0.0396
677.0,0.0371
678.0,0.0346
679.0,0.0323
680.0,0.0300
681.0,0.0279
682.0,0.0258
683.0,0.0240
684.0,0.0221
685.0,0.0205
686.0,0.0191
687.0,0.0176
688.0,0.0163
689.0,0.0153
690.0,0.0142
691.0,0.0131
692.0,0.0122
693.0,0.0113
694.0,0.0107
695.0,0.0100
696.0,0.0092
697.0,0.0087
698.0,0.0082
699.0,0.0076
700.0,0.0071
701.0,0.0067
702.0,0.0063
703.0,0.0060
704.0,0.0056
705.0,0.0053
706.0,0.0049
707.0,0.0047
708.0,0.0044
709.0,0.0043
710.0,0.0041
711.0,0.0038
712.0,0.0036
713.0,0.0035
714.0,0.0032
715.0,0.0032
716.0,0.0030
717.0,0.0028
718.0,0.0027
719.0,0.0025
720.0,0.0024
721.0,0.0023
722.0,0.0022
723.0,0.0022
724.0,0.0021
725.0,0.0020
726.0,0.0018
727.0,0.0018
728.0,0.0017
729.0,0.0016
730.0,0.0015
731.0,0.0016
732.0,0.0013
733.0,0.0014
734.0,0.0013
735.0,0.0012
736.0,0.0011
737.0,0.0012
738.0,0.0010
739.0,0.0010
740.0,0.0011
741.0,0.0008
742.0,0.0010
743.0,0.0010
744.0,0.0009
745.0,0.0009
746.0,0.0007
747.0,0.0007
748.0,0.0007
749.0,0.0006
750.0,0.0007
751.0,0.0006
752.0,0.0005
753.0,0.0004
754.0,0.0006
755.0,0.0006
756.0,0.0005
757.0,0.0004
758.0,0.0005
759.0,0.0004
760.0,0.0005
761.0,0.0003
762.0,0.0003
763.0,0.0003
764.0,0.0005
765.0,0.0003
766.0,0.0003
767.0,0.0002
768.0,0.0002
769.0,0.0003
770.0,0.0003
771.0,0.0002
772.0,0.0003
773.0,0.0003
774.0,0.0003
775.0,0.0001
776.0,0.0002
777.0,0.0002
778.0,0.0002
779.0,0.0001
780.0,0.0001
781.0,0.0001
782.0,0.0003
783.0,0.0002
784.0,0.0001
785.0,0.0001
786.0,0.0001
787.0,0.0002
788.0,0.0002
789.0,0.0003
790.0,0.0002
791.0,-0.0001
792.0,0.0000
793.0,0.0001
794.0,0.0002
795.0,0.0001
796.0,0.0001
797.0,0.0000
798.0,0.0000
799.0,0.0001
800.0,0.0001
